,osmid,oneway,highway,length,geometry,ref,name,bridge,tunnel,lanes,maxspeed,service,junction,width,access
15302,"[884069498, 884069494]",False,footway,198.008,"LINESTRING (128.6193969 35.9422056, 128.6195282 35.9421407, 128.6201883 35.9418883, 128.620863 35.941701, 128.6214652 35.9417125)",,,yes,,,,,,,
15303,750976555,False,footway,42.578,,,,,,,,,,,
15304,750976555,False,footway,76.081,"LINESTRING (128.6186886 35.9424282, 128.6188747 35.9424159, 128.6195331 35.9424159)",,,,,,,,,,
15305,884069498,False,footway,55.238,"LINESTRING (128.6186886 35.9424282, 128.6187463 35.9423793, 128.6191628 35.9422906, 128.6192535 35.9422577)",,,,,,,,,,
15306,884069498,False,footway,14.15,,,,,,,,,,,
15307,884069499,False,footway,30.709,,,,,,,,,,,
15308,884069498,False,footway,55.238,"LINESTRING (128.6192535 35.9422577, 128.6191628 35.9422906, 128.6187463 35.9423793, 128.6186886 35.9424282)",,,,,,,,,,
15309,884069499,False,footway,30.709,,,,,,,,,,,
15310,750976555,False,footway,35.123000000000005,"LINESTRING (128.6195331 35.9424159, 128.6196746 35.9424159, 128.6199133 35.9424723)",,,,,,,,,,
15311,750976555,False,footway,76.081,"LINESTRING (128.6195331 35.9424159, 128.6188747 35.9424159, 128.6186886 35.9424282)",,,,,,,,,,
15312,750976513,False,footway,15.316,,,,,,,,,,,
15313,884069500,False,footway,14.513,,,,,,,,,,,
15314,750976513,False,footway,48.498000000000005,"LINESTRING (128.6198942 35.9423427, 128.6198072 35.9422859, 128.6194179 35.9422229, 128.6193969 35.9422056)",,,,,,,,,,
15315,750976555,False,footway,17.755,,,,,,,,,,,
15316,884069500,False,footway,28.438,,,,,,,,,,,
15317,884069500,False,footway,14.513,,,,,,,,,,,
15318,750976555,False,footway,35.123000000000005,"LINESTRING (128.6199133 35.9424723, 128.6196746 35.9424159, 128.6195331 35.9424159)",,,,,,,,,,
15319,884069502,False,footway,69.29,,,,,,,,,,,
15320,743770993,False,residential,32.225,,,,,,,,,,,
15321,743770993,False,residential,10.516,,,,,,,,,,,
15322,884069502,False,footway,76.189,,,,,,,,,,,
15323,884069502,False,footway,69.29,,,,,,,,,,,
15324,743770995,False,residential,34.717,,,,,,,,,,,
15325,743770995,False,residential,8.76,,,,,,,,,,,
15326,884069502,False,footway,76.189,,,,,,,,,,,
15327,884069502,False,footway,88.95400000000001,"LINESTRING (128.6184978 35.9441004, 128.618571 35.944793, 128.6186973 35.9448162)",,,,,,,,,,
15328,750976549,False,footway,6.724,,,,,,,,,,,
15329,750976549,False,footway,199.51000000000002,"LINESTRING (128.6186973 35.9448162, 128.6187119 35.944754, 128.6191083 35.9447196, 128.6194552 35.9444445, 128.6198799 35.9441924, 128.6205285 35.9439263)",,,,,,,,,,
15330,884069502,False,footway,88.95400000000001,"LINESTRING (128.6186973 35.9448162, 128.618571 35.944793, 128.6184978 35.9441004)",,,,,,,,,,
15331,884069503,False,footway,162.646,"LINESTRING (128.6183907 35.9451006, 128.6182811 35.9450119, 128.6169658 35.9451775, 128.6166486 35.9452156)",,,,,,,,,,
15332,750976593,False,footway,12.641,,,,,,,,,,,
15333,750976593,False,footway,106.65,"LINESTRING (128.6166486 35.9452156, 128.6166425 35.9452601, 128.6165183 35.9461689)",,,,,,,,,,
15334,884069503,False,footway,133.248,"LINESTRING (128.6166486 35.9452156, 128.6162887 35.9452268, 128.615955 35.9451815, 128.6154727 35.9450395, 128.61529 35.9449685, 128.6152486 35.9449271)",,,,,,,,,,
15335,884069503,False,footway,162.646,"LINESTRING (128.6166486 35.9452156, 128.6169658 35.9451775, 128.6182811 35.9450119, 128.6183907 35.9451006)",,,,,,,,,,
15336,743770998,False,tertiary,119.022,,,,,,,,,,,
15337,743770998,False,tertiary,17.446,,,,,,,,,,,
15338,884069503,False,footway,88.196,"LINESTRING (128.6152486 35.9449271, 128.6150198 35.944649, 128.6147512 35.9443321, 128.6147062 35.9442669)",,,,,,,,,,
15339,884069503,False,footway,133.248,"LINESTRING (128.6152486 35.9449271, 128.61529 35.9449685, 128.6154727 35.9450395, 128.615955 35.9451815, 128.6162887 35.9452268, 128.6166486 35.9452156)",,,,,,,,,,
15340,750976580,False,residential,10.521,,,,,,,,,,,
15341,750976580,False,residential,303.448,"LINESTRING (128.6147062 35.9442669, 128.6146338 35.9442852, 128.6142798 35.9443547, 128.6138506 35.9443895, 128.6133893 35.9444633, 128.6132444 35.9442679, 128.6129762 35.9441245, 128.6125095 35.9439291, 128.6122198 35.9437815, 128.6120267 35.9436685, 128.6117151 35.9436087)",,,,,,,,,,
15342,884069503,False,footway,60.649,"LINESTRING (128.6147062 35.9442669, 128.6145861 35.9438051, 128.6145852 35.9437316)",,,,,,,,,,
15343,884069503,False,footway,88.196,"LINESTRING (128.6147062 35.9442669, 128.6147512 35.9443321, 128.6150198 35.944649, 128.6152486 35.9449271)",,,,,,,,,,
15344,750976581,False,residential,20.637,,,,,,,,,,,
15345,"[750976581, 750976558]",False,residential,45.168,"LINESTRING (128.6145852 35.9437316, 128.614555 35.9436976, 128.614427 35.9434689, 128.6143943 35.9433588)",,,,,,,,,,
15346,884069503,False,footway,41.293,"LINESTRING (128.6145852 35.9437316, 128.6145252 35.9433831, 128.6145229 35.9433637)",,,,,,,,,,
15347,884069503,False,footway,60.649,"LINESTRING (128.6145852 35.9437316, 128.6145861 35.9438051, 128.6147062 35.9442669)",,,,,,,,,,
15348,864644396,False,residential,7.904,,,,,,,,,,,
15349,864644396,False,residential,11.59,,,,,,,,,,,
15350,"[883712980, 884069503]",False,footway,113.976,"LINESTRING (128.6145229 35.9433637, 128.6144682 35.9429126, 128.6141374 35.9427379, 128.613961 35.9425303)",,,,,,,,,,
15351,884069503,False,footway,41.293,"LINESTRING (128.6145229 35.9433637, 128.6145252 35.9433831, 128.6145852 35.9437316)",,,,,,,,,,
15352,750976520,False,footway,32.682,,,,,,,,,,,
15353,884072814,False,footway,29.596,,,,,,,,,,,
15354,750976520,False,footway,74.187,"LINESTRING (128.6259938 35.9451997, 128.6258875 35.9452601, 128.6251958 35.9453081)",,,,,,,,,,
15355,884072814,False,footway,14.669,,,,,,,,,,,
15356,750976520,False,footway,74.187,"LINESTRING (128.6251958 35.9453081, 128.6258875 35.9452601, 128.6259938 35.9451997)",,,,,,,,,,
15357,750976520,False,footway,31.807,"LINESTRING (128.6251958 35.9453081, 128.6251443 35.9453117, 128.6248824 35.9452658, 128.6248497 35.9452593)",,,,,,,,,,
15358,884072814,False,footway,14.669,,,,,,,,,,,
15359,884072814,False,footway,39.778,"LINESTRING (128.6251887 35.9451763, 128.6251722 35.9448706, 128.6252227 35.9448389)",,,,,,,,,,
15360,884072815,False,footway,48.976,"LINESTRING (128.6251887 35.9451763, 128.6254754 35.9451624, 128.6256429 35.9451298, 128.6257004 35.9450796)",,,,,,,,,,
15361,884072814,False,footway,29.596,,,,,,,,,,,
15362,884072814,False,footway,53.726,"LINESTRING (128.6257004 35.9450796, 128.6256259 35.9450491, 128.6256344 35.9448208, 128.6254032 35.9448187)",,,,,,,,,,
15363,884072815,False,footway,66.529,"LINESTRING (128.6257004 35.9450796, 128.6257532 35.9450594, 128.6258295 35.9450028, 128.6258062 35.944941, 128.6257638 35.9448878, 128.6257786 35.9448122, 128.6257277 35.9447916, 128.6256556 35.9448071, 128.6254627 35.9448002)",,,,,,,,,,
15364,884072815,False,footway,48.976,"LINESTRING (128.6257004 35.9450796, 128.6256429 35.9451298, 128.6254754 35.9451624, 128.6251887 35.9451763)",,,,,,,,,,
15365,884072815,False,footway,29.514,,,,,,,,,,,
15366,884072818,False,footway,5.738,,,,,,,,,,,
15367,884072815,False,footway,66.52900000000001,"LINESTRING (128.6254627 35.9448002, 128.6256556 35.9448071, 128.6257277 35.9447916, 128.6257786 35.9448122, 128.6257638 35.9448878, 128.6258062 35.944941, 128.6258295 35.9450028, 128.6257532 35.9450594, 128.6257004 35.9450796)",,,,,,,,,,
15368,743771003,False,tertiary,5.542,,,,,,,,,,,
15369,884072815,False,footway,29.514,,,,,,,,,,,
15370,743771003,False,tertiary,23.461,"LINESTRING (128.6254368 35.9445356, 128.6253171 35.9446362, 128.6252322 35.9446552)",,,,,,,,,,
15371,884072816,False,footway,3.388,,,,,,,,,,,
15372,750976521,False,footway,38.153999999999996,"LINESTRING (128.6248078 35.9447793, 128.6245639 35.9448188, 128.6243906 35.9447985)",,,,,,,,,,
15373,750976521,False,footway,44.561,"LINESTRING (128.6248078 35.9447793, 128.6251302 35.9447271, 128.6252227 35.9448389)",,,,,,,,,,
15374,884072817,False,footway,53.70099999999999,"LINESTRING (128.6248078 35.9447793, 128.6248202 35.945159, 128.6248497 35.9452593)",,,,,,,,,,
15375,750976520,False,footway,31.807,"LINESTRING (128.6248497 35.9452593, 128.6248824 35.9452658, 128.6251443 35.9453117, 128.6251958 35.9453081)",,,,,,,,,,
15376,750976520,False,footway,187.895,"LINESTRING (128.6248497 35.9452593, 128.6244789 35.9451856, 128.6233464 35.9442859, 128.6232772 35.9442078)",,,,,,,,,,
15377,884072817,False,footway,53.70099999999999,"LINESTRING (128.6248497 35.9452593, 128.6248202 35.945159, 128.6248078 35.9447793)",,,,,,,,,,
15378,884072818,False,footway,5.738,,,,,,,,,,,
15379,884072814,False,footway,17.067,"LINESTRING (128.6254032 35.9448187, 128.625257 35.9448174, 128.6252227 35.9448389)",,,,,,,,,,
15380,884072814,False,footway,53.726,"LINESTRING (128.6254032 35.9448187, 128.6256344 35.9448208, 128.6256259 35.9450491, 128.6257004 35.9450796)",,,,,,,,,,
15381,884072819,False,footway,7.261,,,,,,,,,,,
15382,750976521,False,footway,58.601,"LINESTRING (128.6243906 35.9447985, 128.6240755 35.9447615, 128.6238318 35.9445783)",,,,,,,,,,
15383,750976521,False,footway,38.153999999999996,"LINESTRING (128.6243906 35.9447985, 128.6245639 35.9448188, 128.6248078 35.9447793)",,,,,,,,,,
15384,884072819,False,footway,7.261,,,,,,,,,,,
15385,884072819,False,footway,88.004,"LINESTRING (128.6243914 35.9448638, 128.6243919 35.9449049, 128.6246039 35.9450217, 128.6247269 35.9450543, 128.6247269 35.9448895, 128.6245721 35.9448843, 128.6243914 35.9448638)",,,,,,,,,,
15386,884072819,False,footway,88.00399999999999,"LINESTRING (128.6243914 35.9448638, 128.6245721 35.9448843, 128.6247269 35.9448895, 128.6247269 35.9450543, 128.6246039 35.9450217, 128.6243919 35.9449049, 128.6243914 35.9448638)",,,,,,,,,,
15387,743771003,False,tertiary,55.596,"LINESTRING (128.622473 35.9410476, 128.6224739 35.9410594, 128.6223696 35.9415402)",,,,,,,,,,
15388,743771003,False,tertiary,140.041,"LINESTRING (128.622473 35.9410476, 128.6224585 35.9408571, 128.6223323 35.9406772, 128.6215485 35.9400943)",,,,,,,,,,
15389,884072820,False,living_street,32.141999999999996,"LINESTRING (128.622473 35.9410476, 128.6222822 35.9410476, 128.6221844 35.941067, 128.6221345 35.9411014)",,,,,,,,,,
15390,884072821,False,living_street,16.019,,,,,,,,,,,
15391,884072823,False,living_street,24.122,"LINESTRING (128.6221345 35.9411014, 128.6221438 35.9411597, 128.6221493 35.941197, 128.6221161 35.9412314, 128.6220847 35.9412374, 128.6220275 35.9412165)",,,,,,,,,,
15392,884072820,False,living_street,91.43100000000001,"LINESTRING (128.6221345 35.9411014, 128.6220699 35.9410745, 128.6220397 35.9410408, 128.6221696 35.9409176, 128.6221696 35.9408638, 128.6220829 35.9407113, 128.6219389 35.9405843, 128.6217801 35.9404797)",,,,,,,,,,
15393,884072820,False,living_street,32.141999999999996,"LINESTRING (128.6221345 35.9411014, 128.6221844 35.941067, 128.6222822 35.9410476, 128.622473 35.9410476)",,,,,,,,,,
15394,884072820,False,living_street,91.431,"LINESTRING (128.6217801 35.9404797, 128.6219389 35.9405843, 128.6220829 35.9407113, 128.6221696 35.9408638, 128.6221696 35.9409176, 128.6220397 35.9410408, 128.6220699 35.9410745, 128.6221345 35.9411014)",,,,,,,,,,
15395,884072821,False,living_street,16.019,,,,,,,,,,,
15396,884072823,False,living_street,24.122,"LINESTRING (128.6220275 35.9412165, 128.6220847 35.9412374, 128.6221161 35.9412314, 128.6221493 35.941197, 128.6221438 35.9411597, 128.6221345 35.9411014)",,,,,,,,,,
15397,884072821,False,living_street,18.466,"LINESTRING (128.6220275 35.9412165, 128.621961 35.9412553, 128.621841 35.9412329)",,,,,,,,,,
15398,884072821,False,living_street,37.056,"LINESTRING (128.621841 35.9412329, 128.6218004 35.9411627, 128.6215402 35.9410177)",,,,,,,,,,
15399,884072821,False,living_street,18.466,"LINESTRING (128.621841 35.9412329, 128.621961 35.9412553, 128.6220275 35.9412165)",,,,,,,,,,
15400,884072822,False,living_street,125.396,"LINESTRING (128.621841 35.9412329, 128.6216343 35.9412538, 128.6210362 35.9412673, 128.6208609 35.9411926, 128.6205618 35.9409923)",,,,,,,,,,
15401,884072821,False,living_street,37.056,"LINESTRING (128.6215402 35.9410177, 128.6218004 35.9411627, 128.621841 35.9412329)",,,,,,,,,,
15402,884072822,False,living_street,125.396,"LINESTRING (128.6205618 35.9409923, 128.6208609 35.9411926, 128.6210362 35.9412673, 128.6216343 35.9412538, 128.621841 35.9412329)",,,,,,,,,,
15403,743771003,False,tertiary,15.906,,,,,,,,,,,
15404,743771003,False,tertiary,55.596,"LINESTRING (128.6223696 35.9415402, 128.6224739 35.9410594, 128.622473 35.9410476)",,,,,,,,,,
15405,884072825,False,footway,281.464,"LINESTRING (128.6223696 35.9415402, 128.6232183 35.9418093, 128.6236361 35.9420269, 128.624234 35.942484, 128.6244651 35.9427741, 128.6247121 35.9430974)",,,,,,,,,,
15406,884072825,False,footway,125.797,"LINESTRING (128.6223696 35.9415402, 128.6222195 35.9415003, 128.6217212 35.9414213, 128.6209921 35.9414702)",,,,,,,,,,
15407,884072825,False,footway,119.368,"LINESTRING (128.6254203 35.9440049, 128.6250736 35.9435706, 128.6247121 35.9430974)",,,,,,,,,,
15408,884072826,False,footway,122.608,"LINESTRING (128.6254203 35.9440049, 128.6254193 35.9439517, 128.6254002 35.9439071, 128.6254426 35.9438573, 128.6251733 35.943526, 128.6248915 35.9430309)",,,,,,,,,,
15409,884072826,False,footway,8.415,"LINESTRING (128.6248552 35.9429612, 128.6248743 35.9430007, 128.6248915 35.9430309)",,,,,,,,,,
15410,884072827,False,footway,17.763,,,,,,,,,,,
15411,884072825,False,footway,119.368,"LINESTRING (128.6247121 35.9430974, 128.6250736 35.9435706, 128.6254203 35.9440049)",,,,,,,,,,
15412,884072825,False,footway,281.464,"LINESTRING (128.6247121 35.9430974, 128.6244651 35.9427741, 128.624234 35.942484, 128.6236361 35.9420269, 128.6232183 35.9418093, 128.6223696 35.9415402)",,,,,,,,,,
15413,884072827,False,footway,17.763,,,,,,,,,,,
15414,884072826,False,footway,8.415,"LINESTRING (128.6248915 35.9430309, 128.6248743 35.9430007, 128.6248552 35.9429612)",,,,,,,,,,
15415,884072826,False,footway,122.60799999999999,"LINESTRING (128.6248915 35.9430309, 128.6251733 35.943526, 128.6254426 35.9438573, 128.6254002 35.9439071, 128.6254193 35.9439517, 128.6254203 35.9440049)",,,,,,,,,,
15416,743770992,False,tertiary,71.194,,,도덕길,,,,,,,,
15417,743770992,False,tertiary,74.43,"LINESTRING (128.6167287 35.9489309, 128.6165844 35.9492556, 128.6163979 35.9495426)",,도덕길,,,,,,,,
15418,884076802,False,service,50.803,"LINESTRING (128.6167287 35.9489309, 128.6164471 35.9489039, 128.6162031 35.9490164)",,,,,,,,,,
15419,884076802,False,service,50.803,"LINESTRING (128.6162031 35.9490164, 128.6164471 35.9489039, 128.6167287 35.9489309)",,,,,,,,,,
15420,750976547,False,footway,29.116,"LINESTRING (128.6165654 35.9499994, 128.6165459 35.9500431, 128.6164 35.9502232)",,,,,,,,,,
15421,750976547,False,footway,196.952,"LINESTRING (128.6165654 35.9499994, 128.616638 35.9498368, 128.6171547 35.9492581, 128.6174763 35.948413)",,,,,,,,,,
15422,"[884076803, 884076804]",False,service,44.939,"LINESTRING (128.6165654 35.9499994, 128.6164946 35.9499734, 128.6162569 35.9498872, 128.61611 35.9498338)",,,yes,,,,,,,
15423,743770992,False,tertiary,496.5640000000001,"LINESTRING (128.61611 35.9498338, 128.6156806 35.9506283, 128.6156484 35.9512536, 128.6154767 35.9514621, 128.6149939 35.9516532, 128.6147043 35.9525998, 128.6144038 35.9529559, 128.6139962 35.9537723)",,도덕길,,,,,,,,
15424,743770992,False,tertiary,41.659,"LINESTRING (128.61611 35.9498338, 128.6161312 35.9497945, 128.6163979 35.9495426)",,도덕길,,,,,,,,
15425,"[884076803, 884076804]",False,service,44.939,"LINESTRING (128.61611 35.9498338, 128.6162569 35.9498872, 128.6164946 35.9499734, 128.6165654 35.9499994)",,,yes,,,,,,,
15426,37401280,False,secondary,27.969,,,호국로43길,,,,,,,,
15427,55691918,False,primary,55.683,,,호국로,,,,,,,,
15428,37401280,False,secondary,67.97200000000001,"LINESTRING (128.599221 35.9210939, 128.5991526 35.9210939, 128.5984662 35.9211002)",,호국로43길,,,,,,,,
15429,55691918,False,primary,75.99199999999999,"LINESTRING (128.599221 35.9210939, 128.5992522 35.9217644, 128.5992534 35.9217768)",,호국로,,,,,,,,
15430,55691918,False,primary,75.99199999999999,"LINESTRING (128.5992534 35.9217768, 128.5992522 35.9217644, 128.599221 35.9210939)",,호국로,,,,,,,,
15431,55691918,False,primary,238.934,"LINESTRING (128.5992534 35.9217768, 128.5993187 35.9224743, 128.5993701 35.922844, 128.599355 35.9233834, 128.5992873 35.9239183)",,호국로,,,,,,,,
15432,885383673,False,primary_link,57.407000000000004,"LINESTRING (128.5992534 35.9217768, 128.5992865 35.9216323, 128.5993238 35.9215906, 128.5993539 35.9215777, 128.5994407 35.9215734, 128.5995028 35.9215992, 128.5995347 35.9216595, 128.5995756 35.9217514)",,,,,,,,,,
15433,55692535,False,primary,245.186,"LINESTRING (128.5995756 35.9217514, 128.5995747 35.9218445, 128.5996329 35.9224388, 128.5996313 35.9228501, 128.5996199 35.923411, 128.5994805 35.9239426)",,호국로,,,,,,,,
15434,55692535,False,primary,73.265,"LINESTRING (128.5995756 35.9217514, 128.5995765 35.9216561, 128.5995572 35.9212619, 128.5995316 35.9210941)",,호국로,,,,,,,,
15435,885383673,False,primary_link,57.407,"LINESTRING (128.5995756 35.9217514, 128.5995347 35.9216595, 128.5995028 35.9215992, 128.5994407 35.9215734, 128.5993539 35.9215777, 128.5993238 35.9215906, 128.5992865 35.9216323, 128.5992534 35.9217768)",,,,,,,,,,
15436,32815673,False,trunk_link,30.721,,,,,,,,,,,
15437,32815673,False,trunk_link,56.78399999999999,"LINESTRING (128.5987521 35.9160397, 128.599046 35.9162108, 128.5992023 35.9163877)",,,,,,,,,,
15438,885382053,False,trunk_link,40.597,"LINESTRING (128.5987521 35.9160397, 128.5988256 35.9161097, 128.5988362 35.9161659, 128.5988341 35.9162034, 128.5987815 35.9162664, 128.5987436 35.9162766, 128.5986567 35.9162792)",,,,,,,,,,
15439,55691928,False,trunk,33.464,,,서변남로,,,,,,,,
15440,55691928,False,trunk,51.652,"LINESTRING (128.5986567 35.9162792, 128.5989286 35.9163814, 128.5992023 35.9163877)",,서변남로,,,,,,,,
15441,885382053,False,trunk_link,40.597,"LINESTRING (128.5986567 35.9162792, 128.5987436 35.9162766, 128.5987815 35.9162664, 128.5988341 35.9162034, 128.5988362 35.9161659, 128.5988256 35.9161097, 128.5987521 35.9160397)",,,,,,,,,,
15442,825759101,False,unclassified,40.442,,,,,,,,,,,
15443,825759101,False,unclassified,339.524,"LINESTRING (128.5975823 35.9107321, 128.5972997 35.9117077, 128.5948313 35.9112483)",,,,,,,,,,
15444,885383674,False,service,122.374,"LINESTRING (128.5975823 35.9107321, 128.5984386 35.9109056, 128.598548 35.9105303)",,,,,,,,,,
15445,825759101,False,unclassified,4.226,,,,,,,,,,,
15446,885383675,False,service,79.61,,,,,,,,,,,
15447,825759101,False,unclassified,700.9359999999999,"LINESTRING (128.5976955 35.910341, 128.5979725 35.9093848, 128.5953899 35.9088097, 128.5915983 35.9080994)",,,,,,,,,,
15448,885383674,False,service,59.068,,,,,,,,,,,
15449,885383675,False,service,79.61,,,,,,,,,,,
15450,885383674,False,service,122.374,"LINESTRING (128.598548 35.9105303, 128.5984386 35.9109056, 128.5975823 35.9107321)",,,,,,,,,,
15451,55691907,False,primary,57.606,"LINESTRING (128.5995595 35.9159757, 128.5995385 35.9161748, 128.5995138 35.9164924)",,호국로,,,,,,,,
15452,55691907,False,primary,260.096,"LINESTRING (128.5995595 35.9159757, 128.5995657 35.9159177, 128.5995789 35.9157211, 128.5996504 35.9154346, 128.5997715 35.9150239, 128.5999683 35.9144783, 128.6000629 35.9141963, 128.600058 35.9136875)",,호국로,,,,,,,,
