,osmid,oneway,highway,length,geometry,name,bridge,lanes,ref,maxspeed,tunnel,service,junction,width,access
12127,760612291,TRUE,primary,182.089,"LINESTRING (128.5478021 35.8998266, 128.5477422 35.9000658, 128.5476803 35.9004619, 128.5476122 35.9009232, 128.547524 35.901448)",칠곡중앙대로,,,4;5;25,,,,,,
12128,760612289,TRUE,primary,925.87,"LINESTRING (128.5472508 35.9054195, 128.5473337 35.9059067, 128.547507 35.9066336, 128.5476989 35.9072753, 128.5479464 35.9078669, 128.5482559 35.9085638, 128.5483549 35.9088646, 128.5484416 35.9095614, 128.5485468 35.9102683, 128.5485902 35.9108748, 128.5485716 35.9114614, 128.5485097 35.9133764, 128.54846 35.9136082)",칠곡중앙대로,,,4,,,,,,
12129,760612286,TRUE,primary_link,251.896,"LINESTRING (128.547524 35.901448, 128.5475481 35.9016338, 128.5472154 35.9024381, 128.5470077 35.9029707, 128.5469715 35.9031935, 128.5469723 35.9033914, 128.547005 35.9036391)",,,,,,,,,,
12130,"[760612289, 760612290, 760612291]",TRUE,primary,453.845,"LINESTRING (128.547524 35.901448, 128.5474575 35.901585, 128.5470118 35.9026729, 128.546888 35.9030038, 128.5468571 35.9032796, 128.5468942 35.9037258, 128.5472223 35.90528, 128.5472508 35.9054195)","['칠곡중앙대로', '팔달고가차도']",yes,,"['4;5;25', '4']",,,,,,
12131,474703254,FALSE,residential,42.888,,,,,,,,,,,
12132,760612291,TRUE,primary,123.522,,칠곡중앙대로,,,4;5;25,,,,,,
12133,780821115,TRUE,primary,51.413,,팔달로,,,4;5;25,,,,,,
12134,37400348,FALSE,tertiary,116.809,"LINESTRING (128.5527011 35.8930969, 128.55323 35.89338, 128.5537838 35.893675)",팔달북로,,,,,,,,,
12135,37398723,FALSE,tertiary,263.338,,3공단로,,,,,,,,,
12136,780821115,TRUE,primary,89.643,,팔달로,,,4;5;25,,,,,,
12137,780821115,TRUE,primary,24.852,"LINESTRING (128.5518535 35.8940253, 128.551829 35.8940561, 128.5517134 35.8942178)",팔달로,,,4;5;25,,,,,,
12138,760612295,TRUE,trunk_link,4.103,,,,,,,,,,,
12139,780821115,TRUE,primary,2.697,,팔달로,,,4;5;25,,,,,,
12140,780821115,TRUE,primary,2.749,,팔달로,,,4;5;25,,,,,,
12141,760612294,TRUE,trunk_link,43.979,"LINESTRING (128.5519325 35.8939257, 128.5520769 35.893946, 128.552403 35.8940286)",,,,,,,,,,
12142,549043604,TRUE,trunk_link,1.783,,,,,,,,,,,
12143,780821115,TRUE,primary,10.415,,팔달로,,,4;5;25,,,,,,
12144,549043604,TRUE,trunk_link,1.69,,,,,,,,,,,
12145,760612294,TRUE,trunk_link,2.071,,,,,,,,,,,
12146,37400231,FALSE,secondary,19.578,,동암로,,,,,,,,,
12147,37400231,FALSE,secondary,224.81,,동암로,,,,,,,,,
12148,35971956,TRUE,secondary,142.784,"LINESTRING (128.5585919 35.9447782, 128.5586471 35.9456892, 128.5586822 35.9460601)",팔거천동로,,,,,,,,,
12149,37400231,FALSE,secondary,104.5,,동암로,,,,,,,,,
12150,37400231,FALSE,secondary,19.578,,동암로,,,,,,,,,
12151,822099705,TRUE,secondary,292.622,,팔거천동로,,,,,,,,,
12152,55413701,FALSE,residential,53.414,,동천로23길,,,,,,,,,
12153,55413701,FALSE,residential,11.285,,동천로23길,,,,,,,,,
12154,822099705,TRUE,secondary,597.968,"LINESTRING (128.5579111 35.9422388, 128.5578322 35.9415518, 128.5579094 35.9410548, 128.5580152 35.9405281, 128.5580883 35.9401002, 128.5580883 35.9396459, 128.5580233 35.9393135, 128.5579054 35.9389217, 128.5577509 35.9386024, 128.5574866 35.9382305, 128.5568239 35.9374536, 128.5567101 35.9373088, 128.5566731 35.9371728)",팔거천동로,,,,,,,,,
12155,472569395,FALSE,living_street,26.819,,,,,,,,,,,
12156,472569396,FALSE,living_street,60.717,,,,,,,,,,,
12157,472569396,FALSE,living_street,102.401,"LINESTRING (128.5463025 35.9005431, 128.5462906 35.9004896, 128.5466275 35.9004194, 128.5468077 35.9003834, 128.5473261 35.9002721)",,,,,,,,,,
12158,734097693,FALSE,unclassified,57.47,,매천로8길,,,,,,,,,
12159,734097693,FALSE,unclassified,69.266,,매천로8길,,,,,,,,,
12160,764313339,FALSE,living_street,15.161,,,,,,,,,,,
12161,764313339,FALSE,living_street,68.602,,,,,,,,,,,
12162,764313339,FALSE,living_street,259.83,"LINESTRING (128.5463089 35.8999541, 128.5456908 35.9000235, 128.5457267 35.9002302, 128.5458658 35.9002135, 128.5458929 35.9003815, 128.5461471 35.9003503, 128.5461246 35.9001886, 128.547076 35.9000572, 128.5470636 35.8998711)",,,,,,,,,,
12163,764313339,FALSE,living_street,15.161,,,,,,,,,,,
12164,764313339,FALSE,living_street,68.602,,,,,,,,,,,
12165,764313339,FALSE,living_street,259.83,"LINESTRING (128.5470636 35.8998711, 128.547076 35.9000572, 128.5461246 35.9001886, 128.5461471 35.9003503, 128.5458929 35.9003815, 128.5458658 35.9002135, 128.5457267 35.9002302, 128.5456908 35.9000235, 128.5463089 35.8999541)",,,,,,,,,,
12166,764313340,FALSE,living_street,14.229,,,,,,,,,,,
12167,734097693,FALSE,unclassified,69.266,,매천로8길,,,,,,,,,
12168,764313340,FALSE,living_street,14.229,,,,,,,,,,,
12169,734097693,FALSE,unclassified,57.696,"LINESTRING (128.5470587 35.8997432, 128.5471025 35.8997389, 128.5471192 35.8997373, 128.5474102 35.8997087, 128.5475797 35.8996921, 128.5476946 35.8996808)",매천로8길,,,,,,,,,
12170,537299608,FALSE,residential,49.658,,망월길,,,,,,,,,
12171,537299608,FALSE,residential,37.284,,망월길,,,,,,,,,
12172,772920606,FALSE,residential,36.688,,호국로43길,,,,,,,,,
12173,772920606,FALSE,residential,36.688,,호국로43길,,,,,,,,,
12174,772920606,FALSE,residential,70.687,,호국로43길,,,,,,,,,
12175,772920607,FALSE,footway,20.705,,,,,,,,,,,
12176,772920627,FALSE,footway,50.31,,,,,,,,,,,
12177,772920607,FALSE,footway,28.834,,,,,,,,,,,
12178,772920610,FALSE,footway,13.299,,,,,,,,,,,
12179,772920607,FALSE,footway,25.254,"LINESTRING (128.5956746 35.9216264, 128.5956948 35.9216791, 128.595757 35.9217308, 128.5958201 35.9217505, 128.5958634 35.9217531, 128.5958755 35.9217538)",,,,,,,,,,
12180,772920607,FALSE,footway,7.627,,,,,,,,,,,
12181,772920611,FALSE,footway,41.854,,,,,,,,,,,
12182,772920607,FALSE,footway,68.762,"LINESTRING (128.5952697 35.9216284, 128.5949989 35.9216304, 128.5950001 35.9215713, 128.5947528 35.9215689, 128.5945864 35.9216057)",,,,,,,,,,
12183,537298376,FALSE,residential,33.073,,서변로3길,,,,,,,,,
12184,537298376,FALSE,residential,28.342,,서변로3길,,,,,,,,,
12185,772920611,FALSE,footway,41.854,,,,,,,,,,,
12186,537299623,FALSE,residential,18.525,,호국로43길,,,,,,,,,
12187,537299623,FALSE,residential,87.285,,호국로43길,,,,,,,,,
12188,772920612,FALSE,footway,31.115,,,,,,,,,,,
12189,772920612,FALSE,footway,23.286,,,,,,,,,,,
12190,772920612,FALSE,footway,31.115,,,,,,,,,,,
12191,772920610,FALSE,footway,39.154,"LINESTRING (128.5953511 35.9214188, 128.5956739 35.9214161, 128.5956742 35.9215068)",,,,,,,,,,
12192,772920607,FALSE,footway,7.627,,,,,,,,,,,
12193,772920607,FALSE,footway,28.834,,,,,,,,,,,
12194,772920612,FALSE,footway,23.286,,,,,,,,,,,
12195,772920610,FALSE,footway,13.299,,,,,,,,,,,
12196,772920610,FALSE,footway,39.154,"LINESTRING (128.5956742 35.9215068, 128.5956739 35.9214161, 128.5953511 35.9214188)",,,,,,,,,,
12197,772920613,FALSE,footway,45.978,"LINESTRING (128.5956742 35.9215068, 128.5958758 35.9215036, 128.5958755 35.9217538)",,,,,,,,,,
12198,772920607,FALSE,footway,20.705,,,,,,,,,,,
12199,772920607,FALSE,footway,25.254,"LINESTRING (128.5958755 35.9217538, 128.5958634 35.9217531, 128.5958201 35.9217505, 128.595757 35.9217308, 128.5956948 35.9216791, 128.5956746 35.9216264)",,,,,,,,,,
12200,772920613,FALSE,footway,45.978,"LINESTRING (128.5958755 35.9217538, 128.5958758 35.9215036, 128.5956742 35.9215068)",,,,,,,,,,
12201,772920629,FALSE,service,14.182,,,,,,,,,,,
12202,772920628,FALSE,service,163.16,"LINESTRING (128.5949403 35.9227918, 128.5948743 35.9227922, 128.5945314 35.9227484, 128.5944141 35.9226954, 128.5940127 35.9225822, 128.5939315 35.9225749, 128.593751 35.9226607, 128.5935029 35.9228324, 128.5934533 35.9230077)",망월길,,2,,,,,,,
12203,772920628,FALSE,service,100.269,"LINESTRING (128.5949403 35.9227918, 128.5953186 35.9225548, 128.5956007 35.9220939)",망월길,,2,,,,,,,
12204,772920628,FALSE,service,163.16,"LINESTRING (128.5934533 35.9230077, 128.5935029 35.9228324, 128.593751 35.9226607, 128.5939315 35.9225749, 128.5940127 35.9225822, 128.5944141 35.9226954, 128.5945314 35.9227484, 128.5948743 35.9227922, 128.5949403 35.9227918)",망월길,,2,,,,,,,
12205,772920630,FALSE,service,22.215,,망월길,,,,,,,,,
12206,772920663,FALSE,service,30.909,,,,,,,,,,,
12207,772920630,FALSE,service,109.662,"LINESTRING (128.5947907 35.9220796, 128.5946925 35.9221261, 128.5944805 35.9221462, 128.5943316 35.9221206, 128.5942189 35.9221225, 128.594043 35.9221261, 128.5939009 35.922148, 128.593743 35.9221681, 128.5936109 35.922217)",망월길,,,,,,,,,
12208,772920631,FALSE,service,13.707,,망월길,,,,,,,,,
12209,772920630,FALSE,service,109.662,"LINESTRING (128.5936109 35.922217, 128.593743 35.9221681, 128.5939009 35.922148, 128.594043 35.9221261, 128.5942189 35.9221225, 128.5943316 35.9221206, 128.5944805 35.9221462, 128.5946925 35.9221261, 128.5947907 35.9220796)",망월길,,,,,,,,,
12210,772920631,FALSE,service,35.052,"LINESTRING (128.5936109 35.922217, 128.5935433 35.9221164, 128.5935442 35.9220137, 128.5935253 35.9219169)",망월길,,,,,,,,,
12211,772920631,FALSE,service,35.052,"LINESTRING (128.5935253 35.9219169, 128.5935442 35.9220137, 128.5935433 35.9221164, 128.5936109 35.922217)",망월길,,,,,,,,,
12212,734097674,FALSE,residential,8.565,,환성정길,,,,,,,,,
12213,734097674,FALSE,residential,29.045,,환성정길,,,,,,,,,
12214,772920632,FALSE,service,147.896,"LINESTRING (128.5935643 35.9238868, 128.5934788 35.9236933, 128.5934959 35.9236242, 128.5935414 35.9235643, 128.5936154 35.9234844, 128.5937292 35.923446, 128.5940573 35.9233462, 128.5941047 35.9232878, 128.5941616 35.9232755, 128.594634 35.9232675)",환성정길,,,,,,,,,
12215,772920627,FALSE,footway,50.31,,,,,,,,,,,
12216,825759106,FALSE,secondary,20.443,,서변로,,,,,,,,,
12217,825759106,FALSE,secondary,70.475,,서변로,,,,,,,,,
12218,772920665,FALSE,footway,158.925,,,,,,,,,,,
12219,825759106,FALSE,secondary,15.53,,서변로,,,,,,,,,
12220,825759106,FALSE,secondary,28.121,,서변로,,,,,,,,,
12221,772920666,FALSE,service,63.459,,,,,,,,parking_aisle,,,
12222,825759106,FALSE,secondary,15.696,,서변로,,,,,,,,,
12223,825759106,FALSE,secondary,20.443,,서변로,,,,,,,,,
12224,772920666,FALSE,service,63.459,,,,,,,,parking_aisle,,,
12225,772920666,FALSE,service,4.144,"LINESTRING (128.5973779 35.9219429, 128.5973983 35.9219488, 128.5974179 35.9219605)",,,,,,,parking_aisle,,,
12226,"[772920670, 772920671]",FALSE,service,43.078,"LINESTRING (128.5973779 35.9219429, 128.5974278 35.9218977, 128.5975027 35.9218641, 128.5975904 35.9218551, 128.5978199 35.9218564)",,,,,,yes,parking_aisle,,,
12227,772920672,FALSE,service,62.53,,,,,,,,parking_aisle,,,
12228,772920666,FALSE,service,38.872,"LINESTRING (128.5974179 35.9219605, 128.5974284 35.9219755, 128.5974365 35.9219937, 128.5974351 35.9223067)",,,,,,,parking_aisle,,,
12229,772920666,FALSE,service,4.144,"LINESTRING (128.5974179 35.9219605, 128.5973983 35.9219488, 128.5973779 35.9219429)",,,,,,,parking_aisle,,,
12230,772920666,FALSE,service,96.297,"LINESTRING (128.5982344 35.9226712, 128.5975109 35.9226675, 128.597468 35.9226529, 128.5974416 35.9226291, 128.5974339 35.9225991, 128.5974346 35.9224193)",,,,,,,parking_aisle,,,
12231,772920667,FALSE,service,17.569,,,,,,,,parking_aisle,,,
12232,772920666,FALSE,service,12.521,,,,,,,,parking_aisle,,,
12233,772920667,FALSE,service,72.093,,,,,,,,parking_aisle,,,
12234,772920667,FALSE,service,17.569,,,,,,,,parking_aisle,,,
12235,772920666,FALSE,service,96.297,"LINESTRING (128.5974346 35.9224193, 128.5974339 35.9225991, 128.5974416 35.9226291, 128.597468 35.9226529, 128.5975109 35.9226675, 128.5982344 35.9226712)",,,,,,,parking_aisle,,,
12236,772920667,FALSE,service,72.093,,,,,,,,parking_aisle,,,
12237,772920666,FALSE,service,12.521,,,,,,,,parking_aisle,,,
12238,772920666,FALSE,service,38.872,"LINESTRING (128.5974351 35.9223067, 128.5974365 35.9219937, 128.5974284 35.9219755, 128.5974179 35.9219605)",,,,,,,parking_aisle,,,
12239,"[772920668, 772920669]",FALSE,service,29.78,"LINESTRING (128.5974351 35.9223067, 128.5975586 35.9223076, 128.5977658 35.9223092)",,,,,,yes,parking_aisle,,,
12240,"[772920668, 772920669]",FALSE,service,29.78,"LINESTRING (128.5977658 35.9223092, 128.5975586 35.9223076, 128.5974351 35.9223067)",,,,,,yes,parking_aisle,,,
12241,"[772920670, 772920671]",FALSE,service,43.078,"LINESTRING (128.5978199 35.9218564, 128.5975904 35.9218551, 128.5975027 35.9218641, 128.5974278 35.9218977, 128.5973779 35.9219429)",,,,,,yes,parking_aisle,,,
12242,772920672,FALSE,service,62.53,,,,,,,,parking_aisle,,,
12243,55692538,FALSE,residential,86.967,,호국로51길,,,,,,,,,
12244,774541378,FALSE,service,33.381,,,,,,,,parking_aisle,,,
12245,55692538,FALSE,residential,65.94,"LINESTRING (128.5975051 35.9244452, 128.5968095 35.9244466, 128.5967728 35.9244467)",호국로51길,,,,,,,,,
12246,774541378,FALSE,service,18.103,,,,,,,,parking_aisle,,,
12247,774541378,FALSE,service,122.537,"LINESTRING (128.5975057 35.9231246, 128.5973813 35.9231243, 128.5973579 35.9231178, 128.5973469 35.923098, 128.5973449 35.9229391, 128.5973502 35.9229177, 128.5973782 35.9229131, 128.5983113 35.9229117)",,,,,,,parking_aisle,,,
12248,"[774541392, 774541393]",FALSE,service,23.844,"LINESTRING (128.5975057 35.9231246, 128.5975743 35.9231243, 128.5977705 35.9231234)",,,,,,yes,parking_aisle,,,
12249,774541378,FALSE,service,122.537,"LINESTRING (128.5983113 35.9229117, 128.5973782 35.9229131, 128.5973502 35.9229177, 128.5973449 35.9229391, 128.5973469 35.923098, 128.5973579 35.9231178, 128.5973813 35.9231243, 128.5975057 35.9231246)",,,,,,,parking_aisle,,,
12250,774541379,FALSE,service,69.524,,,,,,,,parking_aisle,,,
12251,825759106,FALSE,secondary,88.238,,서변로,,,,,,,,,
12252,825759106,FALSE,secondary,33.255,,서변로,,,,,,,,,
12253,774541378,FALSE,service,7.15,,,,,,,,parking_aisle,,,
12254,774541378,FALSE,service,5.827,,,,,,,,parking_aisle,,,
12255,774541379,FALSE,service,69.524,,,,,,,,parking_aisle,,,
12256,774541378,FALSE,service,32.002,,,,,,,,parking_aisle,,,
12257,774541378,FALSE,service,7.15,,,,,,,,parking_aisle,,,
12258,"[774541380, 774541381]",FALSE,service,25.278,"LINESTRING (128.5975055 35.9235908, 128.597606 35.9235897, 128.5977862 35.9235877)",,,,,,yes,parking_aisle,,,
12259,"[774541380, 774541381]",FALSE,service,25.278,"LINESTRING (128.5977862 35.9235877, 128.597606 35.9235897, 128.5975055 35.9235908)",,,,,,yes,parking_aisle,,,
12260,774541378,FALSE,service,5.827,,,,,,,,parking_aisle,,,
12261,774541378,FALSE,service,28.688,,,,,,,,parking_aisle,,,
12262,774541382,FALSE,service,37.009,,,,,,,,parking_aisle,,,
12263,774541382,FALSE,service,37.009,,,,,,,,parking_aisle,,,
12264,774541382,FALSE,service,73.929,"LINESTRING (128.5979165 35.923706, 128.5982387 35.9237075, 128.5982387 35.9236352, 128.5979166 35.9236352, 128.5979165 35.923706)",,,,,,,parking_aisle,,,
12265,774541382,FALSE,service,73.929,"LINESTRING (128.5979165 35.923706, 128.5979166 35.9236352, 128.5982387 35.9236352, 128.5982387 35.9237075, 128.5979165 35.923706)",,,,,,,parking_aisle,,,
12266,774541378,FALSE,service,1.735,,,,,,,,parking_aisle,,,
12267,774541378,FALSE,service,32.002,,,,,,,,parking_aisle,,,
12268,774541383,FALSE,service,39.981,,,,,,,,parking_aisle,,,
12269,774541383,FALSE,service,29.715,,,,,,,,parking_aisle,,,
12270,774541383,FALSE,service,29.715,,,,,,,,parking_aisle,,,
12271,774541383,FALSE,service,39.981,,,,,,,,parking_aisle,,,
12272,774541384,FALSE,service,15.167,,,,,,,,parking_aisle,,,
12273,774541384,FALSE,service,15.167,,,,,,,,parking_aisle,,,
12274,774541387,FALSE,service,31.534,,,,,,,,parking_aisle,,,
12275,774541378,FALSE,service,5.46,,,,,,,,parking_aisle,,,
12276,774541378,FALSE,service,33.381,,,,,,,,parking_aisle,,,
12277,774541387,FALSE,service,31.534,,,,,,,,parking_aisle,,,
12278,774541388,FALSE,service,31.543,,,,,,,,parking_aisle,,,
12279,774541378,FALSE,service,28.688,,,,,,,,parking_aisle,,,
12280,774541378,FALSE,service,3.158,,,,,,,,parking_aisle,,,
12281,774541388,FALSE,service,31.543,,,,,,,,parking_aisle,,,
12282,774541378,FALSE,service,3.158,,,,,,,,parking_aisle,,,
12283,774541378,FALSE,service,11.342,,,,,,,,parking_aisle,,,
12284,"[774541389, 774541390]",FALSE,service,26.771,"LINESTRING (128.5975053 35.9239939, 128.5976128 35.9239939, 128.5978026 35.9239939)",,,,,,yes,parking_aisle,,,
12285,"[774541389, 774541390]",FALSE,service,26.771,"LINESTRING (128.5978026 35.9239939, 128.5976128 35.9239939, 128.5975053 35.9239939)",,,,,,yes,parking_aisle,,,
12286,774541378,FALSE,service,11.342,,,,,,,,parking_aisle,,,
12287,774541378,FALSE,service,5.46,,,,,,,,parking_aisle,,,
12288,774541391,FALSE,service,35.532,,,,,,,,parking_aisle,,,
12289,774541391,FALSE,service,35.532,,,,,,,,parking_aisle,,,
12290,774541391,FALSE,service,66.344,"LINESTRING (128.5978999 35.9240965, 128.5981816 35.9240967, 128.5981817 35.9240266, 128.5979 35.9240262, 128.5978999 35.9240965)",,,,,,,parking_aisle,,,
12291,774541391,FALSE,service,66.344,"LINESTRING (128.5978999 35.9240965, 128.5979 35.9240262, 128.5981817 35.9240266, 128.5981816 35.9240967, 128.5978999 35.9240965)",,,,,,,parking_aisle,,,
12292,"[774541392, 774541393]",FALSE,service,23.844,"LINESTRING (128.5977705 35.9231234, 128.5975743 35.9231243, 128.5975057 35.9231246)",,,,,,yes,parking_aisle,,,
12293,774541394,FALSE,footway,60.874,"LINESTRING (128.5971678 35.9232633, 128.5970339 35.9232628, 128.5970348 35.9230975, 128.5971688 35.9230981, 128.5971678 35.9232633)",,,,,,,,,,
12294,774541394,FALSE,footway,60.874,"LINESTRING (128.5971678 35.9232633, 128.5971688 35.9230981, 128.5970348 35.9230975, 128.5970339 35.9232628, 128.5971678 35.9232633)",,,,,,,,,,
12295,774541396,FALSE,footway,32.911,"LINESTRING (128.5971678 35.9232633, 128.5971685 35.9232862, 128.5975057 35.9232874)",,,,,,,,,,
12296,774541378,FALSE,service,18.103,,,,,,,,parking_aisle,,,
12297,774541378,FALSE,service,1.735,,,,,,,,parking_aisle,,,
12298,774541396,FALSE,footway,32.911,"LINESTRING (128.5975057 35.9232874, 128.5971685 35.9232862, 128.5971678 35.9232633)",,,,,,,,,,
12299,575932975,FALSE,residential,120.626,,유통단지로21길,,,,,,,,,
12300,575932975,FALSE,residential,82.841,,유통단지로21길,,,,,,,,,
12301,774541407,FALSE,residential,144.745,,,,,,,,,,,
12302,524447135,FALSE,secondary,121.459,,유통단지로,,,,,,,,,
12303,524447135,FALSE,secondary,67.89,,유통단지로,,,,,,,,,
12304,774541407,FALSE,residential,144.745,,,,,,,,,,,
12305,575932975,FALSE,residential,82.841,,유통단지로21길,,,,,,,,,
12306,575932975,FALSE,residential,102.586,,유통단지로21길,,,,,,,,,
12307,774541443,FALSE,residential,149.672,,,,,,,,,,,
12308,37403350,FALSE,primary,52.766,,호국로,,,,,,,,,
12309,37403350,FALSE,primary,54.912,,호국로,,,,,,,,,
12310,775551991,TRUE,primary_link,23.895,,,,,,,,,,,
12311,37402318,FALSE,secondary,29.128,,유통단지로,,,,,,,,,
12312,37402318,FALSE,secondary,208.938,"LINESTRING (128.6045156 35.9048816, 128.6047138 35.9049674, 128.6065616 35.9057672)",유통단지로,,,,,,,,,
12313,775551994,FALSE,service,77.311,,,,,,,,parking_aisle,,,
12314,775551995,FALSE,service,26.698,,,,,,,,parking_aisle,,,
12315,"[775552008, 775551995]",FALSE,service,101.459,"LINESTRING (128.6045779 35.9046272, 128.6043433 35.9045263, 128.6047441 35.9039092)",,,,,,,parking_aisle,,,
12316,775551995,FALSE,service,26.698,,,,,,,,parking_aisle,,,
12317,775551995,FALSE,service,26.383,,,,,,,,parking_aisle,,,
12318,775551996,FALSE,service,77.103,,,,,,,,parking_aisle,,,
12319,775551993,FALSE,service,26.087,,,,,,,,parking_aisle,,,
12320,775551996,FALSE,service,74.842,,,,,,,,parking_aisle,,,
12321,"[775551993, 775551994]",FALSE,service,100.718,"LINESTRING (128.6061041 35.9028525, 128.6058928 35.9027601, 128.6058139 35.9027549, 128.6054372 35.9033256)",,,,,,,parking_aisle,,,
12322,775551995,FALSE,service,26.383,,,,,,,,parking_aisle,,,
12323,775551995,FALSE,service,24.05,,,,,,,,parking_aisle,,,
12324,775551997,FALSE,service,76.881,,,,,,,,parking_aisle,,,
